Invoice,StockCode,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount,Description
563832,84879,8,2011-08-19 12:33:00,1.69,u16419,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
563832,84879,8,2011-08-19 12:33:00,1.69,u16419,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
563834,84879,16,2011-08-19 12:50:00,1.69,u14401,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
563905,84879,8,2011-08-21 11:43:00,1.69,u13267,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
563912,84879,48,2011-08-21 12:58:00,1.69,u17675,United Kingdom,81.12,ASSORTED COLOUR BIRD ORNAMENT
563922,84879,1,2011-08-21 14:10:00,1.69,u14529,United Kingdom,1.69,ASSORTED COLOUR BIRD ORNAMENT
563924,84879,8,2011-08-21 14:32:00,1.69,u15984,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
563928,84879,16,2011-08-21 15:17:00,1.69,u17059,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
563938,84879,160,2011-08-22 09:21:00,1.45,u18144,United Kingdom,232.0,ASSORTED COLOUR BIRD ORNAMENT
563939,84879,8,2011-08-22 09:28:00,1.69,u14959,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
563952,84879,32,2011-08-22 10:44:00,1.69,u15572,United Kingdom,54.08,ASSORTED COLOUR BIRD ORNAMENT
564052,84879,6,2011-08-22 13:40:00,1.69,u15033,United Kingdom,10.14,ASSORTED COLOUR BIRD ORNAMENT
564092,84879,32,2011-08-23 10:24:00,1.69,u13767,United Kingdom,54.08,ASSORTED COLOUR BIRD ORNAMENT
564145,84879,16,2011-08-23 12:18:00,1.69,u14329,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
564231,84879,8,2011-08-24 10:22:00,1.69,u13468,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
564318,84879,24,2011-08-24 13:15:00,1.69,u14035,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
564357,84879,24,2011-08-24 15:51:00,1.69,u14973,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
564366,84879,24,2011-08-25 08:58:00,1.69,u13236,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
564375,84879,160,2011-08-25 10:16:00,1.45,u13078,United Kingdom,232.0,ASSORTED COLOUR BIRD ORNAMENT
564477,84879,8,2011-08-25 12:59:00,1.69,u13854,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
564484,84879,8,2011-08-25 13:46:00,1.69,u13634,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
564503,84879,24,2011-08-25 14:23:00,1.69,u13971,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
564532,84879,8,2011-08-25 15:04:00,1.69,u14055,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
564538,84879,160,2011-08-25 15:21:00,1.45,u13408,United Kingdom,232.0,ASSORTED COLOUR BIRD ORNAMENT
564541,84879,8,2011-08-25 15:35:00,1.69,u16309,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
564559,84879,8,2011-08-26 09:37:00,1.69,u15811,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
564614,84879,16,2011-08-26 11:35:00,1.69,u13994,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
564632,84879,16,2011-08-26 11:58:00,1.69,u16556,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
564715,84879,8,2011-08-28 11:01:00,1.69,u14472,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
564719,84879,4,2011-08-28 11:55:00,1.69,u15325,United Kingdom,6.76,ASSORTED COLOUR BIRD ORNAMENT
564721,84879,32,2011-08-28 12:01:00,1.69,u15095,United Kingdom,54.08,ASSORTED COLOUR BIRD ORNAMENT
564731,84879,8,2011-08-28 12:57:00,1.69,u16186,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
564735,84879,8,2011-08-28 13:35:00,1.69,u15856,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
564846,84879,8,2011-08-30 15:16:00,1.69,u14507,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
564868,84879,16,2011-08-31 10:42:00,1.69,u16842,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
565117,84879,40,2011-09-01 11:33:00,1.69,u13089,United Kingdom,67.6,ASSORTED COLOUR BIRD ORNAMENT
565198,84879,8,2011-09-01 16:18:00,1.69,u16729,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
565199,84879,48,2011-09-01 16:30:00,1.69,u18171,United Kingdom,81.12,ASSORTED COLOUR BIRD ORNAMENT
565232,84879,8,2011-09-02 09:30:00,3.12,,United Kingdom,24.96,ASSORTED COLOUR BIRD ORNAMENT
565332,84879,8,2011-09-02 14:09:00,1.69,u13695,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
565419,84879,8,2011-09-04 12:07:00,1.69,u13808,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
565434,84879,16,2011-09-04 13:35:00,1.69,u12867,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
565439,84879,24,2011-09-04 13:56:00,1.69,u14852,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
565451,84879,16,2011-09-04 15:37:00,1.69,u15365,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
565465,84879,24,2011-09-05 09:46:00,1.69,u15364,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
565585,84879,8,2011-09-05 13:22:00,1.69,u16172,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
565595,84879,8,2011-09-05 14:13:00,1.69,u13192,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
565617,84879,8,2011-09-05 15:30:00,1.69,,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
565672,84879,8,2011-09-06 09:34:00,1.69,u177,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
565725,84879,8,2011-09-06 11:55:00,1.69,u13949,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
565726,84879,8,2011-09-06 11:58:00,1.69,u1436,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
565750,84879,8,2011-09-06 12:48:00,1.69,u14208,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
565779,84879,8,2011-09-06 15:14:00,1.69,u15804,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
565802,84879,8,2011-09-07 10:36:00,1.69,u17573,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
565863,84879,16,2011-09-07 15:00:00,1.69,u17422,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
565922,84879,32,2011-09-08 09:51:00,1.69,u14116,United Kingdom,54.08,ASSORTED COLOUR BIRD ORNAMENT
565934,84879,24,2011-09-08 10:45:00,1.69,u18222,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
566023,84879,48,2011-09-08 12:48:00,1.69,u12955,United Kingdom,81.12,ASSORTED COLOUR BIRD ORNAMENT
566027,84879,8,2011-09-08 12:57:00,1.69,u15618,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
566050,84879,16,2011-09-08 14:35:00,1.69,u13854,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
566087,84879,16,2011-09-09 10:24:00,1.69,u13319,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
566092,84879,8,2011-09-09 10:42:00,1.69,u13823,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
566124,84879,8,2011-09-09 11:15:00,1.69,u16515,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
566194,84879,8,2011-09-09 13:42:00,1.69,u14711,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
566249,84879,8,2011-09-11 12:09:00,1.69,u13527,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
566258,84879,40,2011-09-11 12:45:00,1.69,u13124,United Kingdom,67.6,ASSORTED COLOUR BIRD ORNAMENT
566266,84879,40,2011-09-11 13:22:00,1.69,u17299,United Kingdom,67.6,ASSORTED COLOUR BIRD ORNAMENT
566292,84879,16,2011-09-11 15:35:00,1.69,u13381,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
566312,84879,8,2011-09-12 09:43:00,1.69,u1615,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
566317,84879,8,2011-09-12 10:19:00,1.69,u13375,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
566428,84879,24,2011-09-12 14:24:00,1.69,u15932,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
566446,84879,8,2011-09-12 15:40:00,3.12,,United Kingdom,24.96,ASSORTED COLOUR BIRD ORNAMENT
566488,84879,8,2011-09-13 10:16:00,1.69,u1294,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
566489,84879,32,2011-09-13 10:17:00,1.69,u16814,United Kingdom,54.08,ASSORTED COLOUR BIRD ORNAMENT
566571,84879,16,2011-09-13 12:49:00,1.69,u17037,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
566572,84879,8,2011-09-13 12:52:00,1.69,u13488,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
566581,84879,40,2011-09-13 13:47:00,1.69,u16081,United Kingdom,67.6,ASSORTED COLOUR BIRD ORNAMENT
566582,84879,160,2011-09-13 13:49:00,1.45,u13384,United Kingdom,232.0,ASSORTED COLOUR BIRD ORNAMENT
566585,84879,16,2011-09-13 14:06:00,1.69,u16409,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
566604,84879,16,2011-09-13 16:26:00,1.69,u16279,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
566621,84879,16,2011-09-14 09:22:00,1.69,u15845,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
566673,84879,8,2011-09-14 11:39:00,1.69,u17728,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
566746,84879,16,2011-09-14 15:18:00,1.69,u13321,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
566771,84879,24,2011-09-15 09:34:00,1.69,u15322,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
566786,84879,16,2011-09-15 10:29:00,1.69,u13518,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
566817,84879,160,2011-09-15 10:53:00,1.45,u1616,United Kingdom,232.0,ASSORTED COLOUR BIRD ORNAMENT
566872,84879,8,2011-09-15 13:28:00,1.69,u16729,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
566951,84879,32,2011-09-15 16:36:00,1.69,u17293,United Kingdom,54.08,ASSORTED COLOUR BIRD ORNAMENT
566975,84879,16,2011-09-16 09:24:00,1.69,u13599,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
567128,84879,24,2011-09-16 14:04:00,1.69,u18055,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
567145,84879,24,2011-09-16 15:09:00,1.69,u12921,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
567156,84879,4,2011-09-16 17:05:00,1.69,u14462,United Kingdom,6.76,ASSORTED COLOUR BIRD ORNAMENT
567159,84879,16,2011-09-18 10:19:00,1.69,u15465,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
567179,84879,8,2011-09-18 14:27:00,1.69,u15547,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
567180,84879,16,2011-09-18 14:56:00,1.69,u17802,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
567183,84879,8,2011-09-18 15:32:00,1.69,u14769,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
567199,84879,24,2011-09-19 10:13:00,1.69,u17058,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
567204,84879,16,2011-09-19 10:43:00,1.69,u15365,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
567326,84879,8,2011-09-19 14:38:00,1.69,u1429,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
567328,84879,8,2011-09-19 14:43:00,1.69,u14356,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
567375,84879,32,2011-09-20 09:45:00,1.69,u14766,United Kingdom,54.08,ASSORTED COLOUR BIRD ORNAMENT
567460,84879,8,2011-09-20 12:30:00,1.69,u15888,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
567477,84879,16,2011-09-20 13:20:00,1.69,u16327,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
567516,84879,8,2011-09-20 15:31:00,1.69,u13138,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
567579,84879,16,2011-09-21 10:48:00,1.69,u18228,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
567613,84879,8,2011-09-21 11:49:00,1.69,u13908,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
567639,84879,32,2011-09-21 14:07:00,1.69,u1529,United Kingdom,54.08,ASSORTED COLOUR BIRD ORNAMENT
567700,84879,16,2011-09-22 09:33:00,1.69,u16379,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
567742,84879,32,2011-09-22 10:47:00,1.69,u14261,United Kingdom,54.08,ASSORTED COLOUR BIRD ORNAMENT
567798,84879,36,2011-09-22 12:00:00,1.69,u13089,United Kingdom,60.839999999999996,ASSORTED COLOUR BIRD ORNAMENT
567802,84879,16,2011-09-22 12:06:00,1.69,u14299,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
567880,84879,16,2011-09-22 14:56:00,1.69,u15398,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
567883,84879,8,2011-09-22 15:03:00,1.69,u12906,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
567886,84879,16,2011-09-22 15:18:00,1.69,u1293,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
567890,84879,8,2011-09-22 15:40:00,1.69,u14125,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
567907,84879,24,2011-09-22 16:48:00,1.69,u18172,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
567936,84879,160,2011-09-22 18:10:00,1.45,u15194,United Kingdom,232.0,ASSORTED COLOUR BIRD ORNAMENT
567942,84879,8,2011-09-22 19:03:00,1.69,u15804,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
567972,84879,16,2011-09-23 10:14:00,1.69,u13949,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
568069,84879,8,2011-09-23 14:05:00,1.69,u13336,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568135,84879,8,2011-09-23 17:04:00,3.12,,United Kingdom,24.96,ASSORTED COLOUR BIRD ORNAMENT
568160,84879,8,2011-09-25 12:25:00,1.69,u17498,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568173,84879,24,2011-09-25 13:16:00,1.69,u16187,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
568188,84879,5,2011-09-25 14:33:00,1.69,u16049,United Kingdom,8.45,ASSORTED COLOUR BIRD ORNAMENT
568188,84879,2,2011-09-25 14:33:00,1.69,u16049,United Kingdom,3.38,ASSORTED COLOUR BIRD ORNAMENT
568188,84879,6,2011-09-25 14:33:00,1.69,u16049,United Kingdom,10.14,ASSORTED COLOUR BIRD ORNAMENT
568188,84879,4,2011-09-25 14:33:00,1.69,u16049,United Kingdom,6.76,ASSORTED COLOUR BIRD ORNAMENT
568189,84879,24,2011-09-25 14:36:00,1.69,u14757,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
568207,84879,16,2011-09-25 15:34:00,1.69,u1515,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
568243,84879,8,2011-09-26 12:12:00,1.69,u14217,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568311,84879,5,2011-09-26 12:53:00,1.69,u17287,United Kingdom,8.45,ASSORTED COLOUR BIRD ORNAMENT
568316,84879,8,2011-09-26 13:21:00,1.69,u16407,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568325,84879,40,2011-09-26 13:57:00,1.69,u14667,United Kingdom,67.6,ASSORTED COLOUR BIRD ORNAMENT
568331,84879,8,2011-09-26 14:25:00,1.69,u166,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568340,84879,16,2011-09-26 14:54:00,1.69,u13866,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
568376,84879,160,2011-09-26 17:20:00,1.45,u14031,United Kingdom,232.0,ASSORTED COLOUR BIRD ORNAMENT
568397,84879,8,2011-09-27 10:24:00,1.69,u15745,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568413,84879,8,2011-09-27 11:01:00,1.69,u14818,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568494,84879,8,2011-09-27 12:08:00,1.69,u16266,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568495,84879,16,2011-09-27 12:08:00,1.69,u14755,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
568531,84879,8,2011-09-27 13:49:00,1.69,u16713,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568551,84879,16,2011-09-27 14:58:00,1.69,u14883,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
568566,84879,10,2011-09-27 17:47:00,1.69,u17609,United Kingdom,16.9,ASSORTED COLOUR BIRD ORNAMENT
568593,84879,8,2011-09-28 10:54:00,1.69,u13988,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568647,84879,8,2011-09-28 11:48:00,1.69,u16157,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568658,84879,24,2011-09-28 12:25:00,1.69,u18242,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
568680,84879,8,2011-09-28 14:10:00,1.69,u18265,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568696,84879,8,2011-09-28 14:56:00,1.69,u13842,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568701,84879,8,2011-09-28 15:07:00,1.69,u13924,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568704,84879,160,2011-09-28 15:24:00,1.45,u13321,United Kingdom,232.0,ASSORTED COLOUR BIRD ORNAMENT
568794,84879,16,2011-09-29 10:10:00,1.69,u17447,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
568802,84879,24,2011-09-29 10:49:00,1.69,u14834,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
568894,84879,16,2011-09-29 13:04:00,1.69,u17528,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
568900,84879,16,2011-09-29 13:21:00,1.69,u13647,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
568901,84879,32,2011-09-29 13:22:00,1.69,u1505,United Kingdom,54.08,ASSORTED COLOUR BIRD ORNAMENT
568901,84879,16,2011-09-29 13:22:00,1.69,u1505,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
568909,84879,8,2011-09-29 13:38:00,1.69,u16818,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568949,84879,8,2011-09-29 15:13:00,3.12,,United Kingdom,24.96,ASSORTED COLOUR BIRD ORNAMENT
568952,84879,8,2011-09-29 15:29:00,1.69,u14305,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568955,84879,8,2011-09-29 15:40:00,1.69,u13759,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
568990,84879,8,2011-09-29 16:42:00,1.69,u15933,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
569000,84879,16,2011-09-29 17:36:00,1.69,u17015,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
569005,84879,8,2011-09-29 18:30:00,1.69,u16268,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
569105,84879,16,2011-09-30 12:35:00,1.69,u16729,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
569147,84879,32,2011-09-30 15:33:00,1.69,u12842,United Kingdom,54.08,ASSORTED COLOUR BIRD ORNAMENT
569212,84879,8,2011-10-02 12:05:00,1.69,u15164,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
569212,84879,8,2011-10-02 12:05:00,1.69,u15164,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
569228,84879,8,2011-10-02 14:47:00,1.69,u15547,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
569250,84879,32,2011-10-03 10:18:00,1.69,u16747,United Kingdom,54.08,ASSORTED COLOUR BIRD ORNAMENT
569253,84879,16,2011-10-03 10:55:00,1.69,u13635,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
569367,84879,8,2011-10-03 15:28:00,1.69,u13994,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
569371,84879,16,2011-10-03 15:52:00,1.69,u14651,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
569397,84879,16,2011-10-04 08:26:00,1.69,u12747,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
569403,84879,16,2011-10-04 09:02:00,1.69,u13319,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
569471,84879,8,2011-10-04 12:38:00,1.69,u15046,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
569472,84879,12,2011-10-04 12:38:00,1.69,u14515,United Kingdom,20.28,ASSORTED COLOUR BIRD ORNAMENT
569493,84879,8,2011-10-04 13:35:00,1.69,u13317,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
569523,84879,8,2011-10-04 14:41:00,1.69,u16033,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
569533,84879,8,2011-10-04 15:21:00,1.69,u16374,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
569538,84879,8,2011-10-04 15:55:00,1.69,u14462,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
569560,84879,16,2011-10-05 09:42:00,1.69,u14511,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
569590,84879,16,2011-10-05 11:25:00,1.69,u13949,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
569630,84879,16,2011-10-05 11:44:00,1.69,u13458,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
569667,84879,8,2011-10-05 13:42:00,1.69,u17521,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
569673,84879,3,2011-10-05 13:58:00,1.69,u17222,United Kingdom,5.07,ASSORTED COLOUR BIRD ORNAMENT
569683,84879,16,2011-10-05 14:39:00,1.69,u15953,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
569702,84879,8,2011-10-05 16:09:00,1.69,u14396,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
569716,84879,16,2011-10-06 08:17:00,1.69,u15804,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
569728,84879,32,2011-10-06 09:38:00,1.69,u15416,United Kingdom,54.08,ASSORTED COLOUR BIRD ORNAMENT
569766,84879,48,2011-10-06 11:24:00,1.69,u14849,United Kingdom,81.12,ASSORTED COLOUR BIRD ORNAMENT
569803,84879,8,2011-10-06 11:48:00,1.69,u1309,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
569823,84879,2,2011-10-06 12:15:00,1.69,u16895,United Kingdom,3.38,ASSORTED COLOUR BIRD ORNAMENT
569826,84879,16,2011-10-06 12:25:00,1.69,u18161,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
569833,84879,8,2011-10-06 12:56:00,1.69,u15306,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
569834,84879,80,2011-10-06 13:00:00,1.69,u14383,United Kingdom,135.2,ASSORTED COLOUR BIRD ORNAMENT
569843,84879,1,2011-10-06 13:29:00,1.69,u14449,United Kingdom,1.69,ASSORTED COLOUR BIRD ORNAMENT
569859,84879,24,2011-10-06 14:36:00,1.69,u16814,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
569862,84879,16,2011-10-06 14:43:00,1.69,u14518,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
569897,84879,10,2011-10-06 16:01:00,1.69,u17813,United Kingdom,16.9,ASSORTED COLOUR BIRD ORNAMENT
569923,84879,16,2011-10-06 17:43:00,1.69,u16184,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
569962,84879,8,2011-10-06 18:45:00,1.69,u13993,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
570001,84879,24,2011-10-07 09:10:00,1.69,u14427,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
570195,84879,16,2011-10-07 15:38:00,1.69,u14825,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
570211,84879,1,2011-10-09 11:15:00,1.69,u13558,United Kingdom,1.69,ASSORTED COLOUR BIRD ORNAMENT
570234,84879,8,2011-10-09 14:22:00,1.69,u1779,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
570271,84879,16,2011-10-10 10:29:00,1.69,u13756,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
570272,84879,24,2011-10-10 10:45:00,1.69,u14297,United Kingdom,40.56,ASSORTED COLOUR BIRD ORNAMENT
570498,84879,16,2011-10-11 09:10:00,1.69,u16136,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
570514,84879,36,2011-10-11 10:36:00,1.69,u13089,United Kingdom,60.839999999999996,ASSORTED COLOUR BIRD ORNAMENT
570642,84879,16,2011-10-11 12:41:00,1.69,u15024,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
570833,84879,16,2011-10-12 13:30:00,1.69,u14834,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
570834,84879,8,2011-10-12 13:31:00,1.69,u13865,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
570843,84879,16,2011-10-12 14:22:00,1.69,u17293,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
570855,84879,8,2011-10-12 14:56:00,1.69,u17314,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
570859,84879,8,2011-10-12 15:22:00,1.69,u18277,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
571036,84879,32,2011-10-13 12:52:00,1.69,u17567,United Kingdom,54.08,ASSORTED COLOUR BIRD ORNAMENT
571039,84879,8,2011-10-13 12:59:00,1.69,u16121,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
571039,84879,16,2011-10-13 12:59:00,1.69,u16121,United Kingdom,27.04,ASSORTED COLOUR BIRD ORNAMENT
571054,84879,3,2011-10-13 13:58:00,1.69,u14234,United Kingdom,5.07,ASSORTED COLOUR BIRD ORNAMENT
571054,84879,1,2011-10-13 13:58:00,1.69,u14234,United Kingdom,1.69,ASSORTED COLOUR BIRD ORNAMENT
571069,84879,8,2011-10-13 15:15:00,1.69,u13668,United Kingdom,13.52,ASSORTED COLOUR BIRD ORNAMENT
